Capacity data calculated from MERRA-2
""
BEGIN_DATA
year,month,day,hour,w_cfs
2018,3,20,3,0.6655525933181918
2018,3,20,4,0.5995049050379229
2018,3,20,5,0.5162608703902611
2018,3,20,6,0.4634339403095459
2018,3,20,7,0.4354747474460007
2018,3,20,8,0.44235962653826083
2018,3,20,9,0.437633424315542
2018,3,20,10,0.40168234439739936
2018,3,20,11,0.3464545462192407
2018,3,20,12,0.31579905231816
2018,3,20,13,0.14226454513700507
2018,3,20,14,0.1265994694511778
2018,3,20,15,0.08951275371165099
2018,3,20,16,0.050856260049927236
2018,3,20,17,0.0290113883626499
2018,3,20,18,0.02286200106060859
2018,3,20,19,0.029691611826409135
2018,3,20,20,0.044343411480317396
2018,3,20,21,0.06067365840982869
2018,3,20,22,0.05843983138688219
2018,3,20,23,0.039962294456907355
2018,3,20,24,0.04556569193654828
2018,3,21,1,0.13094761552726547
2018,3,21,2,0.30077287385007906
2018,3,21,3,0.5041572146369
2018,3,21,4,0.6818261381858058
2018,3,21,5,0.7958185104174039
2018,3,21,6,0.7909762528890515
2018,3,21,7,0.7399719106603004
2018,3,21,8,0.6742566296389304
2018,3,21,9,0.5806198839837271
2018,3,21,10,0.4914638248877974
2018,3,21,11,0.42380428397374864
2018,3,21,12,0.3883350643978017
2018,3,21,13,0.1835630010725504
2018,3,21,14,0.1802318583597477
2018,3,21,15,0.39568912002984136
2018,3,21,16,0.5264785556748429
2018,3,21,17,0.5460492906360641
2018,3,21,18,0.49973703860612717
2018,3,21,19,0.4506735037650571
2018,3,21,20,0.41065836951672596
2018,3,21,21,0.38807087844447824
2018,3,21,22,0.3889033624199348
2018,3,21,23,0.4385457702210855
2018,3,21,24,0.7657952422690993
2018,3,22,1,0.8561568909576429
2018,3,22,2,0.9498801021800944
2018,3,22,3,0.995427839718448
2018,3,22,4,0.9959725453485061
2018,3,22,5,0.9893593975217774
2018,3,22,6,0.9837700515520885
2018,3,22,7,0.9680663755945016
2018,3,22,8,0.931257423206664
2018,3,22,9,0.8744225510531699
2018,3,22,10,0.8107116243419304
2018,3,22,11,0.7522104110665913
2018,3,22,12,0.6717829409149608
2018,3,22,13,0.38375964154581954
2018,3,22,14,0.5304686547557518
2018,3,22,15,0.5386576852965673
2018,3,22,16,0.4604031930969556
2018,3,22,17,0.37761897819721585
2018,3,22,18,0.3203023731544356
2018,3,22,19,0.29073585850823513
2018,3,22,20,0.27447622597036725
2018,3,22,21,0.279306031560864
2018,3,22,22,0.3103985239262023
2018,3,22,23,0.4062933555365771
2018,3,22,24,0.6114333313657704
2018,3,23,1,0.6586548725204053
2018,3,23,2,0.7118073888411721
2018,3,23,3,0.7619064753686997
2018,3,23,4,0.8251806520069266
2018,3,23,5,0.8824878548841485
2018,3,23,6,0.9375643119836355
2018,3,23,7,0.9468637286599313
2018,3,23,8,0.940425634985887
2018,3,23,9,0.9013851998003536
2018,3,23,10,0.8493784148866068
2018,3,23,11,0.7947102234672629
2018,3,23,12,0.7092820499607547
2018,3,23,13,0.4924641349212557
2018,3,23,14,0.5291686754298398
2018,3,23,15,0.552346170674319
2018,3,23,16,0.5744962754679858
2018,3,23,17,0.6657802674536667
2018,3,23,18,0.8230547642759519
2018,3,23,19,0.9089591331628268
2018,3,23,20,0.9364125139384022
2018,3,23,21,0.9576899141797643
2018,3,23,22,0.972062152325868
2018,3,23,23,0.9776038102195856
2018,3,23,24,0.9918747790022324
2018,3,24,1,0.998749522917314
2018,3,24,2,0.9983919384746587
2018,3,24,3,0.996408938359548
2018,3,24,4,0.9976541404627635
2018,3,24,5,0.9879721725091059
2018,3,24,6,0.9799607370164337
2018,3,24,7,0.9569816578240871
2018,3,24,8,0.9145628843688004
2018,3,24,9,0.871500231727497
2018,3,24,10,0.8173609717071254
2018,3,24,11,0.7550431801245556
2018,3,24,12,0.6685781548853854
2018,3,24,13,0.3020004385649592
2018,3,24,14,0.20575365578943958
2018,3,24,15,0.2627713631582213
2018,3,24,16,0.17415769201136458
2018,3,24,17,0.07838067276168705
2018,3,24,18,0.03165309481376283
2018,3,24,19,0.014719274765853168
2018,3,24,20,0.011002719971523234
2018,3,24,21,0.0128228190417903
2018,3,24,22,0.018468922397291643
2018,3,24,23,0.04130071965678703
2018,3,24,24,0.30679450045274786
2018,3,25,1,0.6604306952838023
2018,3,25,2,0.8406709608748624
2018,3,25,3,0.9590199503591439
2018,3,25,4,0.9573245875700858
2018,3,25,5,0.8941688524604708
2018,3,25,6,0.7661164463415808
2018,3,25,7,0.5189635597339177
2018,3,25,8,0.3267150326242376
2018,3,25,9,0.26099670703400807
2018,3,25,10,0.2941047827879524
2018,3,25,11,0.3476094400574414
2018,3,25,12,0.3855079461468203
2018,3,25,13,0.24223601521185734
2018,3,25,14,0.11162567233592502
2018,3,25,15,0.13430143017959795
2018,3,25,16,0.23908608182199856
2018,3,25,17,0.2966028521583819
2018,3,25,18,0.33036297542764537
2018,3,25,19,0.36201147047498095
2018,3,25,20,0.4083732065614969
2018,3,25,21,0.4716276570831204
2018,3,25,22,0.5151615744278124
2018,3,25,23,0.5450700085380171
2018,3,25,24,0.7213561607063346
2018,3,26,1,0.8574188243258748
2018,3,26,2,0.9709959041542936
2018,3,26,3,0.9951509641291115
2018,3,26,4,0.9928522682980984
2018,3,26,5,0.979940959548509
2018,3,26,6,0.9546514783661729
2018,3,26,7,0.8908208966529545
2018,3,26,8,0.8412874549632159
2018,3,26,9,0.8097168761791179
2018,3,26,10,0.7737762337071373
2018,3,26,11,0.7367388598337976
2018,3,26,12,0.7102311768623495
2018,3,26,13,0.541429508472589
2018,3,26,14,0.4919953135335766
2018,3,26,15,0.4558215797884479
2018,3,26,16,0.4066158753937462
2018,3,26,17,0.35062164516228356
2018,3,26,18,0.3229717137705976
2018,3,26,19,0.308360493366461
2018,3,26,20,0.28698306449278604
2018,3,26,21,0.2409698708559306
2018,3,26,22,0.19656849569280316
2018,3,26,23,0.19642410006645003
2018,3,26,24,0.28349908267425367
2018,3,27,1,0.3642992650789696
2018,3,27,2,0.38434274066414914
2018,3,27,3,0.3783403805827383
2018,3,27,4,0.3417262825277714
2018,3,27,5,0.35084806438143235
2018,3,27,6,0.3738721404831331
2018,3,27,7,0.35951907404693656
2018,3,27,8,0.3548495263923412
2018,3,27,9,0.3180563510861027
2018,3,27,10,0.23301584984599633
2018,3,27,11,0.17984833519804186
2018,3,27,12,0.1429493868092582
2018,3,27,13,0.11877277521123698
2018,3,27,14,0.11298434079826311
2018,3,27,15,0.11295866158166074
2018,3,27,16,0.11763537630667943
2018,3,27,17,0.12490199438836697
2018,3,27,18,0.13915880746091025
2018,3,27,19,0.1743600177253693
2018,3,27,20,0.24568579655798517
2018,3,27,21,0.3179833121888382
2018,3,27,22,0.34330432535951955
2018,3,27,23,0.33409885855057697
2018,3,27,24,0.31626672351879803
2018,3,28,1,0.28888541910104887
2018,3,28,2,0.2904816909217203
2018,3,28,3,0.26526812511368314
2018,3,28,4,0.2251702850555811
2018,3,28,5,0.1940887160118003
2018,3,28,6,0.1698469670798348
2018,3,28,7,0.1290698943287403
2018,3,28,8,0.11498232719838998
2018,3,28,9,0.11019016823073924
2018,3,28,10,0.1112514026663501
2018,3,28,11,0.10748474419792152
2018,3,28,12,0.12798905526853546
2018,3,28,13,0.12242874964083048
2018,3,28,14,0.1202833934049886
2018,3,28,15,0.09918447810885109
2018,3,28,16,0.07577870229223435
2018,3,28,17,0.0679674306110683
2018,3,28,18,0.06860343201215197
2018,3,28,19,0.07045078370720728
2018,3,28,20,0.07395328623891685
2018,3,28,21,0.07757793620200634
2018,3,28,22,0.09322271376159806
2018,3,28,23,0.11737000724055584
2018,3,28,24,0.22985218773358224
2018,3,29,1,0.35974964545318505
2018,3,29,2,0.4646247433834358
2018,3,29,3,0.5616542016135682
2018,3,29,4,0.6158748675012818
2018,3,29,5,0.6440741942136792
2018,3,29,6,0.6450266145902893
2018,3,29,7,0.6733543246525041
2018,3,29,8,0.7416221890819661
2018,3,29,9,0.775977478526617
2018,3,29,10,0.7822382296016903
2018,3,29,11,0.7943870253650147
2018,3,29,12,0.7960536190283849
2018,3,29,13,0.6575488419742255
2018,3,29,14,0.7661385697945572
2018,3,29,15,0.7034118014432643
2018,3,29,16,0.5475414745817361
2018,3,29,17,0.41067772587080714
2018,3,29,18,0.3143832022038091
2018,3,29,19,0.2478733790843221
2018,3,29,20,0.19974704694660259
2018,3,29,21,0.16986266178317452
2018,3,29,22,0.14864286054669015
2018,3,29,23,0.12486034083536957
2018,3,29,24,0.17502686892471267
2018,3,30,1,0.3359711469604069
2018,3,30,2,0.5170581355704318
2018,3,30,3,0.6119843209436444
2018,3,30,4,0.6044208795078204
2018,3,30,5,0.5298867717079612
2018,3,30,6,0.4636244611060681
2018,3,30,7,0.41357184046669254
2018,3,30,8,0.37091599218248106
2018,3,30,9,0.32967193850947457
2018,3,30,10,0.3050114555747208
2018,3,30,11,0.27644961691813763
2018,3,30,12,0.19995059983991148
2018,3,30,13,0.12702169243413414
2018,3,30,14,0.1832510668625812
2018,3,30,15,0.26101566679813615
2018,3,30,16,0.32783880114997477
2018,3,30,17,0.33895475980105716
2018,3,30,18,0.34154870110991803
2018,3,30,19,0.35219978244646866
2018,3,30,20,0.3662263742794541
2018,3,30,21,0.3792925296369901
2018,3,30,22,0.4085478243390907
2018,3,30,23,0.4652589592389388
2018,3,30,24,0.8283790877385588
2018,3,31,1,1.0
2018,3,31,2,1.0
2018,3,31,3,0.9972480482901038
2018,3,31,4,0.9706856213924727
2018,3,31,5,0.9081348009198803
2018,3,31,6,0.8763222540884659
2018,3,31,7,0.8611931475748369
2018,3,31,8,0.858390587746306
2018,3,31,9,0.856606604544098
2018,3,31,10,0.8444384116454541
2018,3,31,11,0.823905699820812
2018,3,31,12,0.7994016513275557
2018,3,31,13,0.5930487169760341
2018,3,31,14,0.6811837720300951
2018,3,31,15,0.7196831602415306
2018,3,31,16,0.6739304533711544
2018,3,31,17,0.5963902863868581
2018,3,31,18,0.5183558302125695
2018,3,31,19,0.44513984263989537
2018,3,31,20,0.3872691581330682
2018,3,31,21,0.3356359422978492
2018,3,31,22,0.29778652823817264
2018,3,31,23,0.3258043951457889
2018,3,31,24,0.5313845529987127
2018,4,1,1,0.6653393937361942
2018,4,1,2,0.6993238745164988
2018,4,1,3,0.7462805290739185
2018,4,1,4,0.7497988879002567
2018,4,1,5,0.6872271479681452
2018,4,1,6,0.5859155985132126
2018,4,1,7,0.5046308408556485
2018,4,1,8,0.45680623019828226
2018,4,1,9,0.4413533855062741
2018,4,1,10,0.41864720486912643
2018,4,1,11,0.4050115569984623
2018,4,1,12,0.3867398420560827
2018,4,1,13,0.28952724364799476
2018,4,1,14,0.1739734657778598
2018,4,1,15,0.09619657714597339
2018,4,1,16,0.05013160646235398
2018,4,1,17,0.026756735384100616
2018,4,1,18,0.019195247148686354
2018,4,1,19,0.018510838067004154
2018,4,1,20,0.020869123945973463
2018,4,1,21,0.025115263167007282
2018,4,1,22,0.041114627020571164
2018,4,1,23,0.12387407230292824
2018,4,1,24,0.3291529044631969
2018,4,2,1,0.4607924721897318
2018,4,2,2,0.4227192519452766
2018,4,2,3,0.29031381596334105
2018,4,2,4,0.18944653910175924
2018,4,2,5,0.13514669144419683
2018,4,2,6,0.0971471209170514
2018,4,2,7,0.07602250224931979
2018,4,2,8,0.06775609583206325
2018,4,2,9,0.0639307110460988
2018,4,2,10,0.06726611437821406
2018,4,2,11,0.06866647521593323
2018,4,2,12,0.062129374015204394
2018,4,2,13,0.053642248950460505
2018,4,2,14,0.11673413162645437
2018,4,2,15,0.203698349594255
2018,4,2,16,0.2843429823618739
2018,4,2,17,0.366779182894047
2018,4,2,18,0.44655694543927354
2018,4,2,19,0.5021813643615285
2018,4,2,20,0.5468588850850313
2018,4,2,21,0.5954688945210724
2018,4,2,22,0.6454021434417092
2018,4,2,23,0.6679978087736896
2018,4,2,24,0.8603825209051684
2018,4,3,1,0.9324426040527234
2018,4,3,2,0.9480384028529996
2018,4,3,3,0.9655824236043389
2018,4,3,4,0.9635721449358311
2018,4,3,5,0.9394219456082058
2018,4,3,6,0.9271517265166346
2018,4,3,7,0.9251805388930413
2018,4,3,8,0.9209813309988091
2018,4,3,9,0.9198162138749975
2018,4,3,10,0.9174212808868737
2018,4,3,11,0.9179727411621511
2018,4,3,12,0.9267808774714622
2018,4,3,13,0.8115128179946152
2018,4,3,14,0.7176747110655193
2018,4,3,15,0.8252217687092341
2018,4,3,16,0.9169841196699182
2018,4,3,17,0.9074063798008877
2018,4,3,18,0.8621623002836881
2018,4,3,19,0.8265498478612188
2018,4,3,20,0.8237638177408518
2018,4,3,21,0.8335879064796647
2018,4,3,22,0.8266915258102763
2018,4,3,23,0.8112846890045967
